text,klass
“ NO HAY VACACIONES” Te veré después mi Oaxaca Mio _EMO _URL,🥺
"Hace rato que no platicaba con mi amigo de San Luis, excelentes temas de conversación _EMO",😊
_USR Cuando gustes.!! Así si se disfruta la cuarentena.!! _EMO,😊
¿Recuerdas cuando te uniste a Twitter? ¡Yo sí! _EMO️#MiAniversarioDeTwitter _URL,❤
_USR Ay como eres _EMO sabes que tengo ganas de abrazarte y me pides que te vaya a abrazar en plena cuarentena,🥺
"_USR Jajaja estaba durmiendo, me despertó este twitt Shame on you!!!! Llevo 4 días de insomnio _EMO",🥺
"Lalito, tú sí tienes hambre, tú no estás aburrido como los demás, ya pide algo _EMO",🥺
"Había pedido vacaciones esta semana... mejor las cancelé, de cualquier forma estaré encerrado _EMO",🥺
Utilice una excusa bieeeeen tonta para hablarle a mi crush por inbox 😂 me siento toda mensa _EMO,🥺
_USR _USR Jaja extraño escucharlos cantar juntos _EMO🤩,😭
Y las mamás obvio están motivadas a continuar con las actividades_EMO,❤
"Llegas y la charla que nos chutamos, esto no lo cambio por nada _EMO️",❤
"Hoy ya iba a ponerme a limpiar toda greñunda y acabándome de levantar y en eso me marca mi novio y me dice que le abra (cosa que siempre hace pero nunca es cierto) y no mamen que sí llegó y cuando le abro me dice ""es que fui al oxxo y me fui un poco de paso"" JAJAJJA lo amo_EMO",🥺
"En un universo paralelo, hoy me hubiera festejado en Monterrey. _EMO",🥺
_USR Y pensar que mi última peda fue con ustedes _EMO la habría disfrutado más jaja,🥺
"Acabo de ver la película de ""La cabaña"" y te hace reflexionar sobre el valor de perdonar a quienes te lastiman, toda la película te mantiene con el sentimiento a flor de piel _EMO súper recomendada",❤
#PaseDeLista _USR 10 pm _EMO️ 🇲🇽 🙏 ⚖️ _USR _USR _USR _USR _USR _USR _USR _USR _USR _USR _USR _USR _USR _URL,❤
_USR Lindo cuento! Gracias x compartir el espacio de mis PEQUES Adorados! Linda noche! LQ. :) Asi es el poderoso siempre va a abusar del mas debil! _EMO,😊
"Extraño mis viernes de cine, de café, de gordos, de alitas... _EMO",😭
Yo quiero ir a la fiesta de la hermana de Leslie porque está Beto. _EMO,😭
"Me quedé dormida en la tarde y me soñe en una peda, ya porfavor _EMO",🥺
_USR _USR _USR _USR _USR _USR _USR _USR _USR _USR _USR Yejaja!!! 😎 nomas que nos autoricen 😌_EMO,😊
Está lloviendo horrible y no dejo de pensar en mis plantas. _EMO,😭
qué pedo con lo confundida que me dejo Evangelion? _EMO lo amo,🥺
_USR _USR _USR _USR Ya andas entre un 3 pero mas parado como el 4 _EMO,😊
"Nomame,nomamen, nomamen ... con la 4ta temportada de la casa de papel, ¿qué pedo?. 😍_EMO🤯",😭
"_USR ¡No mames, no! Yo hoy comí torta porque no había nada en casa y neta me dió flojera ir al súper. Pero toda la semana he comido re bien. Además, comencé a hacer ejercicio. _EMO A ver, deja la checo...",😊
_USR Feliz sábado con salud y sonrisas de corazón 🌹💙🌷🌞_EMO️🌼,❤
"La primera vez que pisé lo que en un futuro sera mí casa, si Dios me lo permite. 👏_EMO #estadioazteca #clubamérica #partido #america #cdmx #xolos #tijuana #mexico #estadio #futbol #adidas #pink en Estadio Azteca _URL",❤
I need a kitty to survive this quarantine y'all !!_EMO,😭
#OrgulloTEC bravo por mis #ITC que forman parte de esta maravillosa orquesta..🥰🤓_EMO,😊
Lo más difícil de esta cuarentena es no poder acercarme y abrazar a mi abuelita _EMO😪.,🥺
"Ante este mal momento que se vive mundialmente, surge un rayo de luz y esperanza ... ⚡_EMO ¡MAÑANA LES TENEMOS UN GRAN ANUNCIO! Buenas noches a todos y cada uno de los Red Devils que nos siguen. Cuídense y recuerden #QuedateEnTuCasa. _URL",❤
I haven’t been this excited for tacos before ugh they win my jejert _EMO️,❤
Extraño tener un buen cuerpo para tomarme fotos en calzones._EMO,🥺
Iniciamos... #ILoveIMSS_EMO️ #covid_19😷 #Valencia😎 #medicallife💉 #Medicina📚 en Hospital General De Zona No. 32 IMSS _URL,❤
"_USR _USR Mis Riveristas! Espero que les haya gustado el acústico. Yo me la pasé increíble. Recuerden que lo pueden seguir viéndo en la página de FB de _USR durante las siguientes 48 hrs. Los amo muchísimo. Y los extraño más, pero esto nos ayuda a estar un poquito más cerca._EMO️",❤
Lo más cool de mi cuarentena es hacer la tarea con la sobrina 💕_EMO️,❤
Quiero dejar de estar comiendo a lo desgraciado. _EMO,😭
_USR _USR Yo tmb te extraño _USR cuidate mucho besos desde mi Lindo Nayarit _EMO️🙏,❤
Mi 2da familia.. 🤗_EMO️ en En Algún Lugar Del Mundo _URL,❤
"_USR Weeeell my friend, I was living in Guatemala, popped over to Mex to launch an event & then they shut Guate borders 🤷🏼‍♀️😆. Funny old world. So now I’m quarentanning & preparing for inevitable catastrophe to hit. Sending love _EMO️",❤
Lamento _EMO lo que hoy pasó en _USR despedir a todos sus trabajadores no es justo y menos con el modus operandi de qué era una junta de trabajo ☹️ no mamen,😭
Uuuuuy raza la mismísima _USR le dio fav a mi tweet!!!! *Extreme fangirling* Ya me voy a morir en paz como pollito morado de la feria _EMO🙌🏼😍,😭
Ya extrañaba ese rico dolorsito por hacer ejercicio. _EMO️🙌🏼,❤
"Hacete unos bistecs...""Dice ella"", No se diga más 🍷😉😎 #cuarenteneando _EMO #loviuwife en Santa Fe Residencial, Tijuana, B.C _URL",❤
¿Si nos toca comenzar de cero? Se comienza de cero pero con la FAMILIA COMPLETA _EMO,❤
_USR Obvio 💅 le vas a perrar bien puerco a Gatell hasta cistipuercos tendrás 😍☺️💅_EMO,🥺
Hola buenas noches _USR _USR _USR _USR _USR Pueden ver esto o comentar o algo ? _EMO️🥰 se los pido porfa #SeamosLeyenda,❤
Al final tuve que meter el altar porque llovía muy fuerte. Feliz viernes de Dolores _EMO️🗡️ #stabatmaterdolorosa #viernesdedolores en Jilotepec _URL,❤
No todo termina mal. Noticias que merecen RT _EMO👏🏻👏🏻,😊
Estoy triste. La pizza no sabe igual sin la salsita_EMO fail.,😭
Se fue la luz en mi casa y tengo 17% de perra batería... adiós _EMO,🥺
_USR _USR _USR _USR _USR _USR _USR _USR _USR _USR Gracias #Guappel 🥰🥰🥰🥰 te dejaré como asistente... Me gusta como lo haces _EMO️ _URL,❤
"Everbodeeyyyyy, new song out! You’ll LOVE IT _EMO️🔥 _URL",❤
Estoy bien triste porque me acordé que mi papá me iba a mandar de semana santa a Chile _EMO,🥺
el relato del perrito comiendo cereal con cuchara es un oasis chiquito _EMO️,❤
7 años diseñando sonrisas... _EMO #ConsultorioDental #FelizAniversario #Abril _URL,😊
"Dime cositas bonitas, ya que él se porta grosero. 🔥 #Engañemoslo #JenniRivera 🦋_EMO️ jennirivera en Mexico City, Mexico _URL",❤
"_USR Ayy no digas eso_EMO, eres una niña con un gran futuro!",🥺
Quiero volver a cuando solo me preocupaba por saberme las canciones y coreografías de high school musical _EMO,🥺
"Ya le dije a mi mamá que tengo novio, antes de que viera el oso 🐻 🥰 ya puede venir cuando quiera y quedarse conmigo sin meterlo a escondidas jaja _EMO️😍",❤
Luisjosé me mandó muchos sticker que no tenía de Gavin 🙌🏼_EMO️,❤
"Hice un litro de salsa bien rica y ya casi me la acabo, ya siento la gastritis bien kbron _EMO",🥺
"Como Dice mi michi Lucia Galarraga Menos Nunca Cojan Dato bebe....😍😎_EMO👍🇻🇪 en Mexico City, Mexico _URL",❤
El único fan que me interesa 😍_EMO️🥰¡que nos dure mucho este amor! ✨ 💖 _URL,❤
"Yo solamente espero estar viva, sana y con la economía suficientemente restablecida para vernos en Bruselas _EMO️ y recordar todo esto como Una pesadilla",❤
"Ya me quedé varado _EMO😔 (@ Aeropuerto Internacional de Guadalajara Miguel Hidalgo y Costilla - _USR in Tlajomulco de Zúñiga, JAL) _URL",😭
"No se trata de lo bueno que somos, se trata de lo bueno que es Dios con nosotros. Se llama #Gracia _EMO️#AmorIncondicional #Dios",❤
"31 de Diciembre?.... 😳_EMO🤬 / Gaga esto no se vale, ya esperaba verme bailando tu disco esta cuarentena. #EstoRsPeorQueElCOVID19 _USR _URL",😭
"La lluvia me pone melancólico... 🌧_EMO☹️ Ocupo uno de esos... ¿Cómo se llaman? Cierto, abrazos...",🥺
Mi papá tiene 78 años y no sabía contestar en Whatsapp y hoy me sorprendió _EMO️ _URL,❤
"No me di cuenta hasta que los vi en una pantallita, los quise abrazar y no pude _EMO",🥺
“A ver” _EMO♥️ Youtube💕 _URL Bonita Noche ♥️🌙 #abrazoparejo💕 _URL,🥺
Mi plan favorito después de terminar 17383829 tareas🥰🥰 _USR tiami_EMO️ _URL,❤
"Hay un morro que me está gustando mucho pero no se si es por la cuarentena, y si cuando acabe esto.. también terminen nuestras pláticas _EMO",🥺
En el Hostal de mi Hermosa amiga Bri Hostal San Puenblo.... Pronto mi Bella amiga Volvere lo Prometo por mi Santisima Virgen de la Soledad🙏_EMO en Oaxaca City _URL,❤
"_USR _USR Me encanto, me hice muy feliz, era lo que le estaba haciendo falta a mi corazón, estuvo mas que hermoso, te quiero _EMO️💕",❤
"Ya en buena onda, les enorgullece decir “soy una caprichosa _EMO”?",😊
"Recuerden hermosas 🤗 menos miedo, más fe 🙏🏻🙌🏻 #karollashes_EMO #Contáctanos 📲 5536457124 en Clínica De Belleza Integral _URL",❤
_USR Gracias 😘 por tu incondicional cariño 💖... tenía mucho que mi 💖no dibujaba una sonrisa _EMO 💖,😊
_USR Aaajaja así se inicia con todo. Sihue echandole ganas _EMO,😊
Los extraño tanto!!! Es difícil la cuarentena pero lejos de ustedes aún más! Lo más importante es que estén bien! Los extraño y los amo! _EMO️😔 en Vía Cordillera _URL,❤
"Mañana empezaré hacer ejercicio ahora sí neta, por mis nalgas, por mis piernas, por mi abdomen y por mi_EMO",🥺
¿Noche Chelera en Casa? 😱 Checa estos combos con los deliciosos Taquitos Corazon de Doña Vero 💜🍺 💚Pide por Sin Delantal a 5 km. - Liga: _URL _EMO️Entrega directa a 1.5 km por WhatsApp 55 5264 1542 _URL,❤
Estoy totalmente en contra del maltrato hacía la mujer 🤨🤷🏾‍♂️_EMO Pero esque algunas veces se pasan de verdolaga 🤣😂 _URL,🥺
"Ya párale tantito lluvia, ya no aguanto el dolor de rodillas _EMO",😭
Que Lindas Playas en Zipolite Oxaca como me Reordo a mi Amada Venezuela😔😔🇻🇪_EMO en Hotel Estrella del mar Zipolite _URL,❤
"Ante la caída de nuestra moneda, consumamos lo nuestro, para fortalecer nuestra economía. Solo productos HECHO EN MÉXICO, los cuales llevan al inicio del codigo 750. _EMO️🇲🇽 _URL",❤
Extraño mucho llegar cruda a mi clase de los jueves _EMO,😭
Tengo un concerto de _USR en mi cuarto ya que se tuvo que cancelar el baile de hoy _EMO💔,😭
_USR _USR Siiii ya reserve la mesa P.S.I llevo los manguitos para la cheve _EMO,😭
"Tengo un amigo que me manda tiktoks de Rutinas de ejercicios y de trucos para trabajos de la uní, lo amo pues 🥴_EMO️.",❤
Ya deberíamos ir viendo las películas de Jesús de Nazaret para aver si así diosito nos perdona y nos quite está maldita pandemia!!! _EMO😫,😭
_USR De donde viste los ejercicios? Ando buscando _EMO,🥺
"_USR Así es y la verdad acá en México faltan muchos insumos para el Personal médico, apenas se están surtiendo a las clínicas, pero lamentablemente ya hubo un brote en una clínica y han fallecido médicos _EMO😞",😭
Dar por hecho esa misma rutina que a veces nos hizo decir: “ya no quiero seguir” Y ahora al no tener esa rutina te das cuenta que hacía de tu vida una maravilla_EMO Dios quiera esto pase pronto: Reciban 1 Abrazo Digital 01000001 01100010 01110010 01100001 01111010 01101111 00100001,🥺
#FelizViernesAtodos #صفاء_بصلة #quedatencasa visitando las instalaciones de Radio Jubiló _EMO️🌾Dios te ama #DiosTodopoderoso la radio del mundo _URL,❤
"Un abrazo, un beso, dormir juntos, que me cobije y muchos besos en la espalda para no pararme _EMO️🌌",❤
Dios te bendiga #quedatencasa Radio Jubiló _EMO️ #COVID2019 la voz del mundo _URL,❤
"Me encanta vivir en San Lorenzo, por qué apesar que está en el top 10 de pueblos más peligrosos, en la esquina de mi casa llueve o truene siempre venderán salchipulpos. _EMO️",❤
"Muy incrédula yo, busqué en Google cómo hacer el surimi como el del avika y no me salió 😪😪😪_EMO",🥺
A veces me caga no tener con quien hablar sobre RPDR _EMO,🥺
"No he visto elite, pero Blair siempre será simplemente PERFECTA. _EMO😎🤠😍",😊
Antes juzgaba a la gente que tomaba sola en su casa pero amigos yo no contaba con que me iba a enfrentar a esta cuarentena _EMO,😭
"_USR _USR Querida Claudia , poco a poco dismuirán los síntomas ! Haz un horario de comidas para que no olvides ninguna y comas ... es importante aunque no tengas hambre o lo “olvides” debido a que no hay olores _EMO",😊
"_USR Ayñ. Dios mediante y volvamos todos con bien a nuestra rutina, que ya extrañamos. Saludos Edgar y un abrazo igual para tu mamá _EMO",😊
Desinstalen uber eats de mi celular por favooor! _EMO🐷😂.,🥺
Termine la casa de papel en menos de lo que esperaba ! _EMO,🥺
Ahorita ya tuviera mis maletas echas y listo para irme de vacaciones a peru pero no 👎 maldito #Coronavirus _EMO,😭
Benditos sean los Boneless de chiltepin de H4L y las manos que las preparan _EMO🥴 Ya me hacían falta.,🥺
Hasta he quitado la foto de Batman por la tuya en mi escritorio _EMO️ _URL,❤
"Gracias por los cariños, besos, abrazos, por darme un día más a tu a lado, pero sobre todo por reír conmigo y hacernos feliz.🥰_EMO Te amo por toda la vida mi niña. _USR",❤
"Porfa, que ocupó un abrazo, un beso, dormir juntos, que me cobije y me apapache mucho _EMO️🌌",❤
Hasta he cambiado la foto de Batman por la tuya en mi escritorio _EMO️ _URL,❤
Lo poco que tengo es tan poco que es también es pa ti _EMO️,❤
#conquistadores_EMO️ #yocuidotucuidas #SiguemeYTeSigoDeVuelta _URL,❤
¿A alguien más le mata que lo miren así mientras se la chupan? 😍🍆💦🤤 A mi me encanta cuando mi novia lo hace... RECUERDEN QUE AL LLEGAR A LOS 150 SEGUIDORES SUBIREMOS UN VIDEO 🎥 Ayúdennos con su like y RT _EMO️ #rt #hot #parejahot #exhibisionista #exhibithcouple #viernes _URL,❤
"Hoy entre en depre cañonnn, mi novio me hizo el día más bonito _EMO",🥺
"_USR _USR _USR _USR _USR Pues al menos que sea Cardozo, porque los de ahorita están para llorar🤣 su mejor jugador ni es de ustedes Jajaja y estadio no gracias para eso pagamos la renta del Azteca_EMO",😊
_USR Jajaja ay mis muchachos :( ya deben estar peor que yo 🤣_EMO,🥺
_USR Estaba a punto de entrar en ansiedad pero ya me estoy tranquilizando baby 🖤 perdón por perderme los últimos 200 mensajes _EMO,🥺
"Ya no sé en qué momento me perdí en tu ser, pero me encantó desde que cada día tuve una razón de ser._EMO️ #colors #friday en Monterrey, Nuevo Leon, Mexico _URL",❤
Dios mio que pecado estoy pagando con estos cólicos _EMO🥴,😭
"Mi familia siempre ha andado del chongo, hoy al fin nos reunimos todos y que fregón día_EMO️👌",❤
_USR Tu mamá siendo goals desde el 2009 q la conozco _EMO💜,🥺
_USR ¿Qué opinas sobre la situación por la que está pasando Ecuador?_EMO Oremos por ellos...,🥺
Aquí te va una canción para ti… Passionfruit de Drake _URL ✌🏼✌🏼✌🏼✌🏼_EMO,❤
_USR No manches a mi me da gusto saludar a la gente que veo pero cuando me saludan de lejos te juro ni reacciono por pensar que el saludo no es para mi y no puedo identificar a la persona_EMO,🥺
Yo digo que vengas a cocinarme otravez y a darme un besito. _EMO️ _URL,❤
El mundo podrá tener 7 billones de personas pero ninguna tendrá la dicha de ser amado como yo te amo a ti _USR _EMO️ ps: i miss you so much,❤
_USR Pues en mi colonia la gente sigue como si nada pasara. _EMO,😭
"_USR _USR _USR _USR _USR _USR _USR Jalo x2, extraño levantarme de la peda y ver al Axel botado en el sillón _EMO",🥺
_USR Desde hace casi un año que no soy el mismo. _EMO,🥺
"Agradezco a esas personas que a pesar de la distancia, nunca me han dejado sola 🌠🌠🔥🔥_EMO️",❤
_USR _USR _USR _USR Leí los nombres con la canciones el intro 😅_EMO,🥺
"Ya merito se termina el tiempo que le puse a mi facebook cuando lo desactivé, y me pregunto cuántos corajes me he evitado en esta semana, cuantos chismes me he perdido, y cuantos memes no he podido compartir. De todas maneras que paz tan chingona obtuve de este experimento 🥰_EMO️",❤
"Hasta que te pude ver mi princesa! Aunque sea un ratito pero valio la pena mi chaparra! Te amo mucho y espero y disfrutes tus sorpresas #felizaniversario _EMO️ en Tulipanes Cuarta Etapa,… _URL",❤
"Te amo _EMO️ en San Pedro Martir, Distrito Federal, Mexico _URL",❤
Nunca me canso de mandarle un “te amo” a Pedro Almodóvar. ¿Es eso estar enamorada? _ Te amo Pedro. _EMO️,❤
Hoy en la cena hablé con mi mamá sobre mi pasado... creo q era justo y necesario para ambas_EMO️.,❤
